quality,Prediction,index,Alcohol Imp,Chlorides Imp,Citric Acid Imp,Density Imp,Fixed Acidity Imp,Free Sulfur Dioxide Imp,Ph Imp,Residual Sugar Imp,Sulphates Imp,Total Sulfur Dioxide Imp,Volatile Acidity Imp,top_features,Alcohol,Chlorides,Citric Acid,Density,Fixed Acidity,Free Sulfur Dioxide,Ph,Residual Sugar,Sulphates,Total Sulfur Dioxide,Volatile Acidity
6,6.07,2989,0.14585154,0.032173200000000006,0.053720117000000005,0.016306542,0.020450138,0.08617658,-0.047297507999999995,-0.1374035,-0.033706505,-0.08503601,0.14234072,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <pos_highlight>Citric Acid</pos_highlight>,11.0,0.036000000000000004,0.32,0.9909600000000001,6.2,74.0,3.22,1.1,0.41,184.0,0.16
7,6.91,2990,0.62561345,0.11764549999999999,0.053661518,0.04416734,0.046291605,0.08116123,0.11736775,0.03624296,-0.022991084,-0.050512414000000005,-0.016890405,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Ph</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight>,12.6,0.032,0.32,0.98956,5.0,58.0,3.45,4.5,0.31,178.0,0.27
7,6.44,2991,0.29306418,0.08284184,0.060091462000000005,0.025395982,0.019418737,0.0857902,0.029970873,0.036832023,-0.026801676,0.020778624,-0.060971554000000004,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight>,11.6,0.034,0.28,0.9921,6.3,45.0,3.29,6.3,0.46,152.0,0.37
7,6.27,2992,-0.067049,0.047974143,0.0633143,-0.020375855,0.022157603999999997,0.07393106,-0.023653077,0.07724456,-0.025217642999999998,0.02771023,0.21754742,<pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Chlorides</pos_highlight>,10.5,0.038,0.27,0.9949600000000001,6.6,29.0,3.11,10.9,0.44,130.0,0.2
7,6.35,2993,0.12170111,0.039787047,0.061865687,-0.020925876,0.023158168,0.085406534,-0.024850616000000002,0.039290804,-0.02405456,0.033773597,0.14072526,<pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight>,10.9,0.039,0.28,0.99406,6.8,29.0,3.11,9.8,0.45,113.0,0.18
7,6.35,2994,0.12170111,0.039787047,0.061865687,-0.020925876,0.023158168,0.085406534,-0.024850616000000002,0.039290804,-0.02405456,0.033773597,0.14072526,<pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight>,10.9,0.039,0.28,0.99406,6.8,29.0,3.11,9.8,0.45,113.0,0.18
6,6.3,2995,0.52141446,0.04836664,0.04073196,0.049602743,0.03157424,0.092066206,-0.05019822,-0.25362396,-0.05361065,0.034557816,-0.039861035,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Sulphates</neg_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Density</pos_highlight>,12.5,0.037000000000000005,0.34,0.9888,6.6,42.0,3.03,0.8,0.37,119.0,0.28
8,6.39,2996,0.5487543,0.0581261,0.04014683,0.048734605,0.03511952,0.078485385,-0.046990699999999996,-0.22691359,0.012551663000000001,0.029596431,-0.06601177,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Density</pos_highlight>,12.1,0.034,0.36,0.9894200000000001,6.5,32.0,3.11,0.8,0.5,111.0,0.35
6,6.2,2997,0.21327423,0.053798612,0.046801213,0.021306057000000003,0.01696951,0.10015460000000001,-0.05396461,-0.112025805,0.052569803,-0.016932897,0.0036473388000000002,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Sulphates</pos_highlight>,11.3,0.035,0.33,0.99082,6.9,35.0,3.02,1.2,0.58,158.0,0.25
7,6.53,2998,0.7316602,0.079735525,0.038266357,0.060948517,0.029573517,-0.11406858,-0.048579443,-0.13704777,0.035350482999999995,0.029267894,-0.055287495,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Density</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight>,13.3,0.025,0.3,0.9880200000000001,6.0,18.0,3.07,1.3,0.64,112.0,0.32
7,6.35,2999,0.12170111,0.039787047,0.061865687,-0.020925876,0.023158168,0.085406534,-0.024850616000000002,0.039290804,-0.02405456,0.033773597,0.14072526,<pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight>,10.9,0.039,0.28,0.99406,6.8,29.0,3.11,9.8,0.45,113.0,0.18
7,6.37,3000,0.11137137,0.03638265,0.062117255999999996,-0.020455463,0.023270646000000002,0.085406534,-0.023318492000000003,0.063178815,-0.024967303,0.02935542,0.15043253,<pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Chlorides</pos_highlight>,10.9,0.039,0.28,0.99469,6.7,29.0,3.11,10.2,0.45,115.0,0.18
7,6.27,3001,-0.067049,0.047974143,0.0633143,-0.020375855,0.022157603999999997,0.07393106,-0.023653077,0.07724456,-0.025217642999999998,0.02771023,0.21754742,<pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Chlorides</pos_highlight>,10.5,0.038,0.27,0.9949600000000001,6.6,29.0,3.11,10.9,0.44,130.0,0.2
7,6.44,3002,0.29306418,0.08284184,0.060091462000000005,0.025395982,0.019418737,0.0857902,0.029970873,0.036832023,-0.026801676,0.020778624,-0.060971554000000004,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight>,11.6,0.034,0.28,0.9921,6.3,45.0,3.29,6.3,0.46,152.0,0.37
7,6.21,3003,0.13773407,0.053971674000000004,0.048081208,0.018213283,0.018348253999999998,-0.09734919,-0.025648845,0.029615528999999998,-0.0029890095,0.017002141000000002,0.13024329,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight>,11.4,0.034,0.31,0.99305,7.2,17.0,3.15,6.3,0.52,103.0,0.19
6,6.19,3004,0.15585136,0.040412735,0.040807527,0.019005881999999998,0.02726153,0.045504015,-0.038591024,-0.13300368,-0.010207862,0.025276715,0.14089711,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Chlorides</pos_highlight>,11.0,0.034,0.36,0.99074,6.3,26.0,3.16,1.2,0.51,111.0,0.18
6,6.26,3005,0.53832024,0.050602565999999995,0.03979186,0.04949958,0.023737717000000002,0.088713,-0.04399517,-0.26709068,-0.036326487000000005,-0.0052107646999999995,-0.056140999999999996,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Density</pos_highlight>,12.1,0.037000000000000005,0.36,0.9896799999999999,6.9,40.0,3.08,0.9,0.36,156.0,0.3
6,6.07,3006,0.14585154,0.032173200000000006,0.053720117000000005,0.016306542,0.020450138,0.08617658,-0.047297507999999995,-0.1374035,-0.033706505,-0.08503601,0.14234072,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <pos_highlight>Citric Acid</pos_highlight>,11.0,0.036000000000000004,0.32,0.9909600000000001,6.2,74.0,3.22,1.1,0.41,184.0,0.16
7,6.91,3007,0.62561345,0.11764549999999999,0.053661518,0.04416734,0.046291605,0.08116123,0.11736775,0.03624296,-0.022991084,-0.050512414000000005,-0.016890405,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Ph</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight>,12.6,0.032,0.32,0.98956,5.0,58.0,3.45,4.5,0.31,178.0,0.27
7,7.12,3008,0.81275797,0.11974711,0.05382242,0.044124885999999995,0.09031017,0.07490356,0.11736775,0.035526222999999996,-0.021097347000000002,-0.045008164,-0.039091293,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Ph</pos_highlight> <pos_highlight>Fixed Acidity</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Citric Acid</pos_highlight>,13.0,0.03,0.33,0.9887,5.0,54.0,3.36,3.7,0.3,173.0,0.3
6,6.02,3009,-0.14636885,-0.025834537999999997,-0.02734203,0.01575598,0.013984352,0.053859513,-0.022904757,-0.01846223,-0.016129572,-0.050794597999999996,0.36607295,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <neg_highlight>Chlorides</neg_highlight>,8.8,0.054000000000000006,0.5,0.99941,6.5,50.0,2.94,18.1,0.64,221.0,0.2
5,5.47,3010,-0.27405936,-0.073824525,0.06963888,-0.015305676,0.016514959,0.06518058,-0.03175174,-0.11785976,0.011224711000000002,-0.05194207,-0.008831009,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <neg_highlight>Chlorides</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight>,9.5,0.061,0.31,0.9938799999999999,6.7,30.5,3.16,1.35,0.53,218.0,0.25
6,6.6,3011,0.40869692,0.074096434,0.041512728,0.02549915,0.024239525,0.0892441,-0.028420842999999998,0.043801785,-0.02586739,0.02828799,0.036228083,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Volatile Acidity</pos_highlight>,11.8,0.028999999999999998,0.36,0.99206,6.6,30.0,3.2,5.5,0.47,105.0,0.22
6,6.65,3012,0.53164333,0.07444177,0.0030972282,0.027195107000000003,0.02347232,0.09606787,-0.035491228,0.042373467000000005,-0.023094722999999998,0.028463671,-0.00083042856,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,12.2,0.026000000000000002,0.37,0.99035,6.8,29.0,3.14,3.1,0.45,93.0,0.25
6,6.34,3013,-0.016591627,-0.0047521875,0.00270554,-0.032876007,0.022462275,0.07828133599999999,-0.033812157999999995,0.09187449,0.012340344,0.027724218,0.31066170000000004,<pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Ph</neg_highlight> <neg_highlight>Density</neg_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,10.7,0.042,0.37,0.9958100000000001,7.0,36.0,3.05,12.85,0.55,105.0,0.13
6,5.67,3014,0.269433,-0.0054874695,0.049907353,-0.06282583,0.009578596,-0.16204661,-0.014431275,-0.029937178,-0.029994488,-0.121886075,-0.107087895,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Density</neg_highlight> <pos_highlight>Citric Acid</pos_highlight>,11.0,0.04,0.34,0.9976,7.0,12.0,3.07,19.8,0.38,67.0,0.45
6,6.15,3015,0.25624976,0.11295443,0.060012817,0.0076571424,0.014371648999999998,-0.10427567,-0.05613931,0.048342705,-0.01475883,0.023605922,-0.0766807,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Ph</neg_highlight>,11.4,0.02,0.3,0.9936200000000001,7.2,14.0,2.99,8.25,0.44,104.0,0.32
6,6.34,3016,-0.016591627,-0.0047521875,0.00270554,-0.032876007,0.022462275,0.07828133599999999,-0.033812157999999995,0.09187449,0.012340344,0.027724218,0.31066170000000004,<pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Ph</neg_highlight> <neg_highlight>Density</neg_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,10.7,0.042,0.37,0.9958100000000001,7.0,36.0,3.05,12.85,0.55,105.0,0.13
6,6.6,3017,0.52310956,0.068459585,0.049332675,0.025002787000000002,0.011045596999999999,0.090778925,-0.03093773,0.040367916000000004,-0.028133223,0.029747574,-0.055730652,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight>,12.0,0.035,0.3,0.99016,5.9,57.0,3.09,3.8,0.34,135.0,0.34
8,6.62,3018,0.4381826,0.061404694,0.045042463,0.024922898,0.024717017999999997,0.09071643,-0.04393032,0.051748917,-0.023435181,0.036199607,0.03589303,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Ph</neg_highlight>,11.9,0.037000000000000005,0.31,0.9917600000000001,6.8,33.0,3.02,6.9,0.39,121.0,0.22
6,6.15,3019,0.25624976,0.11295443,0.060012817,0.0076571424,0.014371648999999998,-0.10427567,-0.05613931,0.048342705,-0.01475883,0.023605922,-0.0766807,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Ph</neg_highlight>,11.4,0.02,0.3,0.9936200000000001,7.2,14.0,2.99,8.25,0.44,104.0,0.32
6,5.01,3020,0.30469450000000003,0.029170256000000002,0.05795763,-0.0044354154,-0.22776428,-0.8416939,-0.034199927000000005,0.120292194,-0.056224804,-0.11105195400000001,-0.10480448,<neg_highlight>Free Sulfur Dioxide</neg_highlight> <pos_highlight>Alcohol</pos_highlight> <neg_highlight>Fixed Acidity</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight>,11.8,0.028999999999999998,0.35,0.99439,8.4,3.0,3.02,11.7,0.34,46.0,0.32
4,5.36,3021,-0.06140349,0.0054755546,0.055605702,-0.0335629,0.030425637999999998,-0.5912871,0.08481008,0.011272306000000001,-0.0006747910000000001,0.02756131,-0.044783812,<neg_highlight>Free Sulfur Dioxide</neg_highlight> <pos_highlight>Ph</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Density</neg_highlight>,10.6,0.046,0.29,0.9945799999999999,6.8,6.0,3.34,4.6,0.48,88.0,0.27
5,4.76,3022,-0.30328047,-0.10959378,-0.12906171,-0.019058412,-0.006596996,-0.03590873,-0.024493200000000003,0.033469155,-0.015798397,0.027941043999999998,-0.5309994,<neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Alcohol</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <neg_highlight>Chlorides</neg_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight>,9.7,0.05,0.21,0.99418,8.0,24.0,3.06,4.0,0.38,133.0,0.74
6,5.67,3023,0.269433,-0.0054874695,0.049907353,-0.06282583,0.009578596,-0.16204661,-0.014431275,-0.029937178,-0.029994488,-0.121886075,-0.107087895,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Density</neg_highlight> <pos_highlight>Citric Acid</pos_highlight>,11.0,0.04,0.34,0.9976,7.0,12.0,3.07,19.8,0.38,67.0,0.45
6,6.34,3024,-0.016591627,-0.0047521875,0.00270554,-0.032876007,0.022462275,0.07828133599999999,-0.033812157999999995,0.09187449,0.012340344,0.027724218,0.31066170000000004,<pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Ph</neg_highlight> <neg_highlight>Density</neg_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,10.7,0.042,0.37,0.9958100000000001,7.0,36.0,3.05,12.85,0.55,105.0,0.13
7,6.41,3025,0.18365853,-0.012115055,0.056857597,0.046325907,0.033113834,0.11374528,0.02595122,-0.057789057000000005,0.08205785,0.022403909,0.036164515,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Sulphates</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Density</pos_highlight>,11.0,0.045,0.29,0.9917799999999999,5.4,69.0,3.76,1.2,0.63,152.0,0.22
6,5.68,3026,-0.06486777,0.06898777,0.042157155,-0.033046965,-0.1489154,-0.12457362,-0.03693781,0.05063424,-0.04990617,0.016941851,0.08189887,<neg_highlight>Fixed Acidity</neg_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight>,10.5,0.024,0.3,0.99456,8.4,17.0,2.99,8.9,0.34,118.0,0.22
5,5.61,3027,-0.10752145,0.06670781,-0.12989825,-0.043871142,0.009440836999999999,0.06683153,-0.02821286,0.058918923,-0.032102343,0.017296601,-0.14482856,<neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight>,10.4,0.035,0.22,0.9957799999999999,7.4,44.0,3.1,11.7,0.45,150.0,0.32
6,5.89,3028,-0.07684160000000001,-0.05059451,0.0077018930000000005,-0.021089032,-0.033190503999999996,-0.08746436,-0.024610426,0.016650423,0.0011844621,0.013349096000000001,0.26958767,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Alcohol</neg_highlight> <neg_highlight>Chlorides</neg_highlight> <neg_highlight>Fixed Acidity</neg_highlight> <neg_highlight>Ph</neg_highlight>,10.5,0.05,0.37,0.99546,7.5,21.0,3.2,6.2,0.55,138.0,0.18
8,6.56,3029,0.5498890999999999,0.07507163,0.074560516,-0.034961157,0.023026336,-0.018801704,-0.02644741,0.12758681,-0.0016478959,0.01864256,-0.10499671,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Density</neg_highlight>,12.0,0.024,0.29,0.99518,7.1,22.0,3.12,14.8,0.48,142.0,0.47
8,6.56,3030,0.5498890999999999,0.07507163,0.074560516,-0.034961157,0.023026336,-0.018801704,-0.02644741,0.12758681,-0.0016478959,0.01864256,-0.10499671,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Density</neg_highlight>,12.0,0.024,0.29,0.99518,7.1,22.0,3.12,14.8,0.48,142.0,0.47
