index,Churn,Prediction,Probability,Monthlycharges Imp,Totalcharges Imp,Tenure Imp,Internetservice Fiber Optic Imp,Longtermcustomer Yes Imp,top_features,Monthlycharges,Totalcharges,Tenure,Internetservice Fiber Optic,Longtermcustomer Yes
452,0,0.0,0.07,-0.6230229,-1.1508076,0.047187417999999995,-0.24395010000000003,0.6369715,<neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Tenure</pos_highlight>,60.2,3582.4,60,0,0
453,1,1.0,0.46,0.40122779999999997,-0.0059305057,-0.37401015,0.29491615,0.7149434,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,81.05,2227.1,28,1,0
454,0,0.0,0.03,-0.5376074000000001,-0.21885963,0.19143110000000002,-0.13034475,-1.6863052,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,24.4,1417.9,61,0,1
455,0,1.0,0.53,0.51940256,-0.078208685,-0.29319632,0.2802466,0.8969571,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,104.15,2494.65,24,1,0
456,0,0.0,0.04,0.16298245,-0.6117057,-0.1364398,0.1189853,-1.4174832,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,92.9,2768.35,28,1,1
457,0,0.0,0.07,0.7220386999999999,-0.27230832,-0.3512761,-0.17710653,-1.2830515,<neg_highlight>Longtermcustomer Yes</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,80.8,2369.3,30,0,1
458,0,0.0,0.15,-1.2167089,-0.05043663,0.29798815,-0.33105674,0.7691393,<neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,20.0,38.0,2,0,0
459,0,1.0,0.68,-0.20291497,0.2238375,0.5549155,0.33317214,1.0427232,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight>,75.1,75.1,1,1,0
460,0,0.0,0.13,-1.1934837,0.104948655,0.037336275,-0.38213423,0.74460137,<neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Tenure</pos_highlight>,19.65,100.9,6,0,0
461,0,0.0,0.14,-0.59156454,-0.14613625,-0.29071003,-0.3194283,0.7261767,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,69.45,1614.05,24,0,0
462,1,1.0,0.83,0.5617573,0.36670667,0.46015885,0.36001417,1.0412991,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,101.15,385.9,4,1,0
463,1,1.0,0.78,0.6823385999999999,0.31634614,0.09236264,0.38231403,1.0013261,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Tenure</pos_highlight>,99.8,673.25,7,1,0
464,0,0.0,0.02,-0.78590685,-0.05088063,-0.670804,0.1189853,-1.5812386,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,116.05,8404.9,72,1,1
465,0,0.0,0.02,0.23979871,-0.44908077,-0.8452356,-0.09428238,-1.4791651000000001,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,40.05,2799.75,70,0,1
466,0,0.0,0.04,0.22540386,-0.45816174,-0.077878274,0.1189853,-1.8730881999999998,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Tenure</neg_highlight>,102.1,6538.45,64,1,1
467,0,0.0,0.01,-0.96305215,-0.18460023,-0.8169588000000001,0.06031977,-1.6326101,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,89.7,6588.95,72,1,1
468,0,0.0,0.02,-0.90485245,-0.14052284,-0.12511367,-0.13034475,-1.4232194,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Tenure</neg_highlight>,19.9,868.1,44,0,1
469,1,0.0,0.21,-0.35251108,0.16299863,-0.3008,-0.32849646,0.721853,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Totalcharges</pos_highlight>,55.95,734.35,13,0,0
470,0,0.0,0.02,-1.0816662000000001,-0.14959055,-0.055944134000000006,-0.13034475,-1.357351,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Tenure</neg_highlight>,20.65,330.6,17,0,1
471,1,1.0,0.59,-0.06859023,0.5547344,0.5339311999999999,-0.32011259999999997,0.8821101999999998,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight>,55.0,55.0,1,0,0
472,0,0.0,0.24,-0.4557139,0.16726796,-0.022480332999999998,-0.43471426,0.7936641999999999,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight> <neg_highlight>Tenure</neg_highlight>,70.05,564.4,9,0,0
473,0,0.0,0.13,-0.55513453,-0.22104207,-0.3000354,-0.30850136,0.7261767,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,53.6,1315.35,24,0,0
474,1,1.0,0.68,-0.20291497,0.2238375,0.5549155,0.33317214,1.0427232,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight>,74.7,74.7,1,1,0
475,1,1.0,0.47,0.47713217,-0.005741194,-0.37401015,0.29491615,0.7149434,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,80.25,1861.5,24,1,0
476,0,0.0,0.14,0.24090253,-0.61486924,-0.5275033,-0.25307759999999996,0.5232614999999999,<neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight>,76.05,2747.2,35,0,0
477,0,0.0,0.31,-0.109252475,0.21131276,0.019089628,-0.42378733,0.6915372,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Tenure</pos_highlight>,75.7,554.05,7,0,0
478,1,1.0,0.8,0.35351244,0.4217656,0.41307798,0.36001417,1.0227534,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight>,96.1,453.4,5,1,0
479,1,0.0,0.31,-0.47030127,0.07825423,-0.34116540000000006,0.3084283,0.8216455,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight>,69.0,994.8,15,1,0
480,0,0.0,0.02,-1.0895674,-0.08137042,0.004220761,-0.15158334,-1.559701,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Tenure</pos_highlight>,19.65,225.75,11,0,1
481,1,1.0,0.4,0.63816774,-0.037233915,-0.28780878,-0.25280732,0.7373982,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,45.3,2145.0,48,0,0
482,0,1.0,0.41,0.35832226,-0.07112183,-0.42979386,0.28579167,0.7099495,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,81.45,1671.6,20,1,0
483,0,0.0,0.03,0.0040121856,0.012860345,-0.7922983,0.1189853,-1.5812386,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight>,108.5,8003.8,72,1,1
484,1,1.0,0.73,0.41987628,0.32112786,0.1295161,0.38960722,0.9402959999999999,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Tenure</pos_highlight>,83.55,680.05,8,1,0
485,0,0.0,0.03,0.21288484,-0.21110043,-0.7998024,0.1336549,-1.6326101,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,84.5,6130.85,72,1,1
486,0,1.0,0.58,0.61704135,-0.030044708,-0.27175722,0.29926258,0.9121303,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,100.15,1415.0,15,1,0
487,0,0.0,0.01,-0.8603748999999999,-0.16043568,-0.7998134,-0.06797209,-1.5212867,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,88.6,6201.95,72,0,1
488,1,1.0,0.84,0.67508465,0.23470339,0.5549155,0.33317214,1.0427232,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight>,74.35,74.35,1,1,0
489,0,0.0,0.07,0.8526345,-0.26382032,-0.07671755,0.1189853,-1.9559342,<neg_highlight>Longtermcustomer Yes</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Tenure</neg_highlight>,104.8,6597.25,63,1,1
490,0,1.0,0.41,-0.37042502,0.17416352,0.5339311999999999,-0.36358229999999997,0.8821101999999998,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight>,59.0,114.15,2,0,0
491,1,1.0,0.85,0.72444415,0.23971167,0.5549155,0.36061957,1.0427232,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight>,74.4,139.4,2,1,0
492,0,0.0,0.01,-0.68187624,-0.89109796,0.13205221,-0.14600533,-1.4068402,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Tenure</pos_highlight>,64.05,3902.6,61,0,1
493,0,0.0,0.19,-1.3778721999999999,0.40500143,0.29798815,-0.33105674,0.7509585999999999,<neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Tenure</pos_highlight>,20.4,20.4,1,0,0
494,1,0.0,0.08,0.40157919999999997,-0.07755149,-0.11286753,-0.10520722,-1.3530942,<neg_highlight>Longtermcustomer Yes</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,43.75,903.6,22,0,1
495,0,0.0,0.14,-0.59156454,-0.14613625,-0.29071003,-0.3194283,0.7261767,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,60.9,1785.65,28,0,0
496,0,0.0,0.01,-0.6610193,-0.08218973,-0.6362392,-0.13034475,-1.7409736,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,19.8,1397.65,70,0,1
497,1,1.0,0.4,-0.24312836,0.1559739,0.39960077,-0.34921798,0.82409424,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Totalcharges</pos_highlight>,28.45,131.05,5,0,0
498,1,1.0,0.72,0.6583313000000001,0.010874108,0.11581189,0.38231403,1.0061475,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Totalcharges</pos_highlight>,99.7,1238.45,12,1,0
499,0,0.0,0.01,-0.9399663,-0.7969594,-0.339025,0.1189853,-1.242253,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,116.25,3899.05,34,1,1
